1044426.3000000014	7	0	1	0	0	0	1	0	0	3	0	0	0	1	2	0	2	2	0	1	3
1056431.2000000014	5	0	1	0	0	0	1	0	0	4	0	0	0	0	4	0	3	3	0	0	1
1068436.1000000013	1	0	3	1	0	0	0	0	0	6	0	0	0	0	2	0	1	3	0	0	1
1080441.0000000012	2	0	3	5	0	1	0	0	0	3	0	1	1	0	1	0	1	2	1	0	1
1092445.900000001	5	0	1	4	0	1	0	1	0	1	0	1	1	0	2	0	2	2	3	1	1
1104450.800000001	7	0	1	0	0	0	0	1	0	3	2	0	0	0	7	0	1	0	2	1	1
1116455.700000001	7	0	0	0	0	0	0	0	0	4	2	0	0	0	6	0	0	3	1	0	0
1128460.6000000008	5	0	1	0	0	2	0	3	0	3	1	0	0	0	0	0	0	6	1	0	0
1140465.5000000007	4	0	2	0	0	2	1	3	0	3	1	0	1	1	0	0	0	4	0	0	1
1152470.4000000006	4	0	1	0	1	0	1	0	0	2	0	0	1	1	3	0	0	1	0	0	2
1164475.3000000005	9	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	1	1	0	0	1
1176480.2000000004	7	0	1	0	0	0	2	2	0	0	0	0	0	2	1	0	1	2	7	0	0
1188485.1000000003	3	0	2	0	0	0	5	2	0	3	1	0	0	2	2	1	1	1	7	0	0
1200490.0000000002	5	0	2	0	0	2	5	0	0	4	1	0	0	1	1	1	1	0	0	2	0
1212494.9000000001	5	0	2	0	0	2	2	0	0	1	1	0	0	0	1	0	1	0	1	4	2
1224499.8	3	0	2	0	3	0	0	0	0	2	1	0	0	0	2	0	1	1	1	2	2
1236504.7	2	0	2	1	3	0	1	0	0	3	3	0	0	1	1	0	0	2	4	0	0
1248509.5999999999	7	0	4	1	0	0	1	0	0	4	3	0	0	1	0	0	0	1	4	0	2
1260514.4999999998	9	0	3	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	5
1272519.3999999997	12	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	5
1284524.2999999996	9	0	1	0	1	0	3	0	0	2	0	0	0	0	0	0	3	1	1	0	2
1296529.1999999995	2	0	2	0	0	1	13	0	0	2	0	0	0	0	0	0	1	1	1	1	0
1308534.0999999994	3	2	1	0	0	1	10	0	0	0	1	0	0	1	0	0	0	2	0	1	0
1320538.9999999993	6	2	2	0	0	0	0	0	0	0	4	0	0	2	0	0	0	4	1	0	0
1332543.8999999992	8	0	2	0	0	1	0	0	0	5	4	0	0	1	0	0	3	2	1	0	1
1344548.799999999	6	0	2	0	1	2	0	0	0	5	2	0	0	1	0	0	5	0	1	0	3
1356553.699999999	6	0	2	0	1	1	1	0	0	0	1	0	3	4	1	0	2	0	1	1	2
1368558.599999999	7	0	1	0	0	0	1	0	0	0	1	0	3	4	3	0	0	2	0	1	1
1380563.4999999988	4	0	2	1	0	0	4	0	0	1	2	0	0	1	3	0	0	2	0	0	1
1392568.3999999987	5	0	2	1	0	0	6	0	0	1	6	0	0	0	1	0	1	2	1	0	1
1404573.2999999986	5	0	2	1	0	0	4	3	0	0	9	0	0	0	0	0	4	2	1	0	1
1416578.1999999986	3	0	4	1	0	0	7	3	0	1	7	0	0	0	0	0	3	2	2	0	0
1428583.0999999985	3	0	4	0	0	0	6	2	0	1	4	0	0	0	0	0	0	2	5	0	0
1440587.9999999984	6	0	3	0	0	0	2	2	0	1	2	0	0	0	1	1	0	2	4	2	0
1452592.8999999983	6	0	3	0	0	0	3	0	0	1	2	0	0	1	1	1	0	7	1	2	0
1464597.7999999982	3	0	4	0	0	0	2	0	0	1	2	0	0	2	0	0	0	5	3	0	1
1476602.699999998	5	0	5	0	0	1	0	0	0	3	4	0	0	1	0	0	1	0	3	0	1
1488607.599999998	3	2	2	1	0	1	0	0	0	5	4	2	0	0	1	0	1	0	1	0	1
1500612.499999998	2	2	4	1	0	0	0	0	0	6	1	2	0	0	1	0	0	0	1	0	3
1512617.3999999978	6	0	4	0	0	0	0	1	0	7	1	0	0	0	0	0	0	0	0	0	3
1524622.2999999977	9	1	0	1	1	0	0	1	0	4	1	0	0	0	0	0	0	0	0	0	2
1536627.1999999976	9	2	0	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	2
1548632.0999999975	7	1	0	0	0	0	5	0	0	1	1	0	1	0	1	2	1	0	0	0	1
1560636.9999999974	5	0	1	0	0	0	8	0	0	2	3	0	1	1	0	2	1	1	1	1	1
1572641.8999999973	6	0	1	0	0	0	4	0	0	2	5	0	1	1	1	0	1	1	2	1	1
1584646.7999999973	4	0	1	0	0	0	1	0	0	3	2	0	1	0	1	0	1	0	2	2	1
1596651.6999999972	2	0	1	0	0	0	2	0	0	6	0	0	0	0	0	0	1	0	6	2	1
1608656.599999997	4	0	2	0	0	0	6	0	0	4	0	0	0	0	0	0	0	1	5	0	0
1620661.499999997	3	0	3	0	0	0	4	0	0	4	0	0	0	0	0	0	1	8	0	0	0
1632666.3999999969	4	1	1	0	2	0	0	0	0	3	2	0	0	2	2	0	1	8	0	0	0
1644671.2999999968	3	1	2	0	2	0	2	2	0	2	2	0	0	4	2	0	2	3	2	0	0
1656676.1999999967	1	0	2	0	0	0	4	2	0	3	1	0	0	3	0	0	6	2	2	3	0
1668681.0999999966	2	0	1	0	0	0	2	0	0	6	1	0	0	1	1	0	4	1	1	3	0
1680685.9999999965	4	0	2	0	0	0	1	0	0	8	0	0	0	1	1	1	0	1	2	0	0
1692690.8999999964	3	0	2	0	0	1	2	0	0	5	1	0	0	2	0	1	0	4	2	1	0
1704695.7999999963	1	0	1	0	0	1	1	0	0	2	5	0	0	2	1	0	0	8	1	2	0
1716700.6999999962	1	1	0	0	0	0	1	0	0	1	5	0	0	2	1	0	0	10	1	3	1
1728705.5999999961	0	1	1	0	0	0	2	0	0	4	1	0	0	2	1	0	1	6	3	2	1
1740710.499999996	0	0	1	0	0	0	1	0	0	3	3	0	0	1	1	0	2	2	4	3	2
1752715.399999996	0	0	1	1	1	0	0	0	0	0	5	0	0	1	0	0	2	2	2	5	2
1764720.2999999959	4	0	3	1	1	0	1	0	0	0	5	0	1	1	0	0	4	0	0	3	1
1776725.1999999958	5	0	2	0	0	0	3	0	0	0	3	0	1	1	1	0	3	0	0	2	7
1788730.0999999957	3	0	0	0	0	0	3	0	0	2	2	0	0	2	2	0	0	0	0	1	7
1800734.9999999956	2	0	0	0	0	0	1	2	0	8	2	0	0	1	1	0	2	0	0	1	1
1812739.8999999955	0	0	0	0	0	0	1	4	0	6	0	0	0	1	0	0	5	1	0	3	0
1824744.7999999954	2	0	0	0	0	0	1	3	0	0	3	0	0	3	0	0	5	1	1	3	0
1836749.6999999953	6	0	0	0	0	1	0	2	0	3	3	0	0	6	0	0	3	0	2	1	0
1848754.5999999952	11	0	0	0	0	1	0	1	0	5	0	0	0	4	0	0	2	0	1	0	0
1860759.499999995	11	0	1	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	1	0	0
1872764.399999995	12	0	1	0	1	0	0	0	0	1	2	1	0	0	0	0	1	0	1	0	5
1884769.299999995	11	0	0	0	1	0	0	0	0	5	1	1	0	0	0	0	0	0	0	0	7
1896774.1999999948	5	0	3	0	0	1	0	0	0	6	1	0	1	0	0	0	1	1	0	0	5
1908779.0999999947	3	0	4	0	0	1	0	0	0	3	0	0	1	1	0	0	4	1	1	6	3
1920783.9999999946	2	0	1	1	0	0	0	0	0	5	3	0	1	1	0	1	3	0	1	6	0
1932788.8999999946	4	0	2	1	2	0	0	1	0	3	3	0	1	2	0	1	2	0	1	0	0
1944793.7999999945	3	0	3	0	2	0	1	1	0	4	0	0	1	2	0	0	2	0	4	0	0
1956798.6999999944	2	0	3	2	0	0	1	0	0	4	0	0	1	0	0	0	0	1	3	1	1
1968803.5999999943	5	1	2	2	0	1	1	0	0	1	0	0	0	1	1	1	1	2	0	2	1
1980808.4999999942	5	1	2	0	0	2	1	0	0	2	3	0	0	1	1	1	4	2	1	1	1
1992813.399999994	3	0	2	0	0	1	2	0	0	6	3	0	0	0	0	0	8	2	2	0	2
2004818.299999994	4	0	1	0	0	0	4	1	0	7	0	0	0	0	0	1	5	3	2	0	2
2016823.199999994	5	0	1	1	1	0	2	1	0	4	0	0	0	1	4	1	0	4	1	0	1
2028828.0999999938	5	0	1	4	1	1	0	1	0	9	0	0	0	1	4	0	0	2	0	0	1
2040832.9999999937	5	0	1	3	0	1	0	3	0	11	0	0	0	0	0	0	0	0	0	0	2
2052837.8999999936	6	0	2	0	0	1	0	2	0	8	0	0	0	1	0	0	1	0	0	1	3
2064842.7999999935	6	0	3	0	1	1	0	2	0	5	0	0	0	2	0	0	3	0	0	1	2
2076847.6999999934	3	0	3	0	1	0	1	2	0	5	1	0	0	2	0	0	2	0	1	1	0
2088852.5999999933	4	0	2	0	0	0	1	0	0	5	1	0	0	1	1	0	0	2	3	1	1
2100857.4999999935	3	3	0	0	0	0	0	0	0	4	0	0	1	0	1	0	4	3	2	0	1
2112862.3999999934	0	3	1	0	0	1	0	0	0	4	1	0	1	3	1	0	5	1	0	1	0
2124867.2999999933	1	0	2	0	0	1	0	0	0	2	1	0	0	3	4	0	1	2	1	1	0
2136872.199999993	2	0	2	0	1	1	2	0	0	3	1	0	0	1	3	1	0	2	1	0	0
2148877.099999993	4	0	1	0	2	1	2	0	0	2	1	0	0	1	0	1	1	1	0	0	1
2160881.999999993	6	0	0	0	1	0	0	0	0	2	1	0	1	3	0	1	1	2	0	0	1
2172886.899999993	4	0	3	0	0	0	0	0	0	3	1	0	5	4	1	1	0	3	2	0	0
2184891.799999993	1	0	4	0	0	0	1	0	0	2	0	0	10	3	1	2	0	2	2	0	0
2196896.6999999927	1	0	3	0	0	0	1	0	0	1	0	0	6	4	0	2	4	0	0	0	5
2208901.5999999926	4	0	5	0	0	1	0	0	0	4	0	0	0	4	1	0	5	0	0	0	5
2220906.4999999925	7	0	6	0	0	1	0	0	0	4	0	0	0	3	1	0	1	2	0	0	0
2232911.3999999925	4	0	4	0	0	0	1	0	0	0	0	0	0	2	0	2	0	2	0	6	0
2244916.2999999924	2	0	3	0	0	2	6	0	0	1	1	0	0	1	0	2	0	1	0	6	1
2256921.1999999923	6	0	3	0	0	2	5	1	0	1	1	0	0	0	3	0	0	2	4	1	1
2268926.099999992	4	0	3	0	0	0	2	2	0	1	0	0	0	0	5	0	0	2	5	1	0
2280930.999999992	3	1	2	0	0	0	4	1	0	5	1	0	0	3	2	0	1	2	2	0	0
2292935.899999992	3	1	1	1	0	0	2	0	0	4	2	0	0	3	5	0	1	1	1	0	2
2304940.799999992	0	0	2	1	1	0	1	1	0	0	2	0	1	1	5	1	0	1	2	1	2
2316945.699999992	1	0	4	1	1	0	1	2	0	3	3	0	1	2	0	1	0	1	2	1	0
2328950.5999999917	3	0	4	2	0	0	1	1	0	4	2	0	0	3	0	0	2	0	1	0	0
2340955.4999999916	8	0	1	1	0	0	1	0	0	1	2	0	0	2	0	0	3	1	2	0	0
2352960.3999999915	6	2	2	0	0	0	0	0	0	2	2	0	0	0	4	0	2	3	1	2	0
2364965.2999999914	1	2	4	0	0	0	0	0	0	6	1	0	0	3	5	0	1	2	1	2	3
2376970.1999999913	3	1	2	0	0	1	1	0	0	5	1	0	2	3	1	0	0	3	2	2	3
2388975.0999999912	2	1	5	1	0	1	1	0	0	2	0	0	2	1	1	0	0	3	4	2	2
2400979.999999991	0	0	5	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	3	0	2
2412984.899999991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
